seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr14	104150236	104150475	240	*	.	591	.	20.79972	-1	3.54494	120	Exon (uc001ynv.1/uc001ynv.1, exon 1 of 2)	14	104142026	104167888	25863	1	3831	uc001yns.3	8210	RP11-73M18.2
chr17	75785047	75785286	240	*	.	725	.	20.79954	-1	3.54502	120	Distal Intergenic	17	75875083	75880169	5087	2	400624	uc002jub.3	94883	NA
chr19	17766676	17766915	240	*	.	576	.	20.79737	-1	3.5451	120	Exon (uc031rjv.1/23025, exon 10 of 42)	19	17712137	17799050	86914	2	23025	uc031rjv.1	32135	UNC13A
chr1	87973984	87974223	240	*	.	609	.	20.79712	-1	3.54518	120	Distal Intergenic	1	87819210	87837338	18129	2	100505768	uc001dmk.3	-136646	RP4-544H6.2
chr4	57191688	57191927	240	*	.	669	.	20.7891	-1	3.54543	120	Intron (uc003hbk.2/57482, intron 10 of 10)	4	57175128	57182855	7728	1	57482	uc003hbm.1	16560	KIAA1211
chr2	122927267	122927506	240	*	.	641	.	20.78793	-1	3.54551	120	Distal Intergenic	2	122513121	122525428	12308	1	7247	uc031rox.1	414146	TSN
chr2	33607531	33607770	240	*	.	981	.	20.78511	-1	3.54568	120	Intron (uc021vft.1/4052, intron 31 of 33)	2	33661416	33708003	46588	1	25780	uc002row.1	-53646	RASGRP3
chrX	127459936	127460175	240	*	.	577	.	20.78225	-1	3.54576	120	Distal Intergenic	23	127184941	127186382	1442	2	139741	uc004eum.3	-273554	ACTRT1
chr11	97938788	97939027	240	*	.	556	.	20.77554	-1	3.54593	120	Distal Intergenic	11	98891706	100096179	1204474	1	53942	uc009ywv.2	-952679	CNTN5
chr4	41921564	41921803	240	*	.	625	.	20.7709	-1	3.54601	120	Distal Intergenic	4	41937137	41962824	25688	1	55161	uc003gwi.2	-15334	TMEM33
chr11	66022514	66022753	240	*	.	650	.	20.76938	-1	3.54609	120	Distal Intergenic	11	66024765	66035332	10568	1	64837	uc010rov.1	-2012	KLC2
chr1	156664435	156664674	240	*	.	664	.	20.76326	-1	3.54617	120	Distal Intergenic	1	156669400	156675459	6060	2	1382	uc001fpr.3	10785	CRABP2
chr17	37727337	37727576	240	*	.	571	.	20.7631	-1	3.54625	120	Distal Intergenic	17	37760021	37764175	4155	2	4761	uc002hry.3	36599	NEUROD2
chr13	60583611	60583850	240	*	.	579	.	20.76064	-1	3.54642	120	Intron (uc001vht.4/81624, intron 8 of 27)	13	60586885	60618490	31606	1	100874195	uc031qlx.1	-3035	DIAPH3-AS1
chr21	36096937	36097176	240	*	.	574	.	20.75914	-1	3.5465	120	Intron (uc031rvf.1/54064, intron 4 of 5)	21	36096105	36109479	13375	2	54064	uc031rvf.1	12303	LINC00160
chr18	56986884	56987123	240	*	.	784	.	20.75851	-1	3.54658	120	Distal Intergenic	18	56962636	56985881	23246	2	339302	uc002lhy.3	-1003	CPLX4
chr12	6872419	6872658	240	*	.	605	.	20.75787	-1	3.54667	120	Intron (uc009zey.1/8079, intron 1 of 7)	12	6875541	6880118	4578	1	5763	uc001qqq.3	-2883	PTMS
chr18	39685382	39685621	240	*	.	551	.	20.75725	-1	3.54675	120	Distal Intergenic	18	39617656	39631276	13621	1	5289	uc002lar.1	67726	PIK3C3
chr9	20111612	20111851	240	*	.	630	.	20.74677	-1	3.54716	120	Distal Intergenic	9	20411146	20411236	91	2	100616229	uc022bdy.1	299385	MIR4473
chr20	34984018	34984257	240	*	.	683	.	20.73701	-1	3.54732	120	Intron (uc002xff.3/22839, intron 1 of 12)	20	34995448	35157040	161593	1	22839	uc010zvp.2	-11191	DLGAP4
chr7	101815471	101815710	240	*	.	743	.	20.72824	-1	3.54741	120	Intron (uc003uys.4/1523, intron 10 of 23)	7	101928405	101962178	33774	1	10603	uc011kko.2	-112695	SH2B2
chr7	27130770	27131009	240	*	.	723	.	20.72724	-1	3.54749	120	Downstream (1-2kb)	7	27132614	27135625	3012	2	3198	uc003syd.3	4616	HOXA1
chr17	48817105	48817344	240	*	.	745	.	20.71767	-1	3.54782	120	Intron (uc002isp.2/51747, intron 4 of 8)	17	48796926	48830072	33147	1	51747	uc002iss.3	20179	LUC7L3
chr17	64321079	64321318	240	*	.	709	.	20.71182	-1	3.54798	120	Intron (uc002jfo.1/5578, intron 2 of 14)	17	64298926	64806862	507937	1	5578	uc002jfp.1	22153	PRKCA
chr1	171485337	171485576	240	*	.	648	.	20.7111	-1	3.54806	120	Intron (uc001ghr.1/23215, intron 5 of 11)	1	171509110	171562650	53541	1	23215	uc010pmh.2	-23534	PRRC2C
chr22	17380745	17380984	240	*	.	638	.	20.71074	-1	3.54814	120	Distal Intergenic	22	17308364	17310225	1862	1	27437	uc010gqr.1	72381	HSFY1P1
chr16	51426280	51426519	240	*	.	611	.	20.7063	-1	3.54823	120	Distal Intergenic	16	51171023	51185183	14161	2	6299	uc021tif.1	-241097	SALL1
chr19	29367969	29368208	240	*	.	583	.	20.70238	-1	3.54831	120	Distal Intergenic	19	29456038	29460055	4018	1	148145	uc002nsb.4	-87830	LINC00906
chr11	32583511	32583750	240	*	.	690	.	20.69916	-1	3.54839	120	Distal Intergenic	11	32605313	32624037	18725	1	10480	uc001mtu.4	-21563	EIF3M
chr3	48436068	48436307	240	*	.	664	.	20.69773	-1	3.54864	120	3' UTR	3	48445261	48455480	10220	2	5364	uc003cst.2	19173	PLXNB1
chrX	9293119	9293358	240	*	.	722	.	20.69702	-1	3.54872	120	Distal Intergenic	23	9431335	9687780	256446	1	6907	uc004csq.4	-137977	TBL1X
chr16	23182411	23182650	240	*	.	667	.	20.69682	-1	3.5488	120	Distal Intergenic	16	23194040	23228200	34161	1	6340	uc002dlm.1	-11390	SCNN1G
chr19	47035891	47036130	240	*	.	700	.	20.69676	-1	3.54888	120	Intron (uc021uwg.1/100506012, intron 1 of 3)	19	46994448	46999169	4722	2	57469	uc002pes.2	-36722	PNMAL2
chr2	173184349	173184588	240	*	.	726	.	20.68727	-1	3.54921	120	Distal Intergenic	2	173292082	173339850	47769	1	3655	uc010fqk.1	-107494	ITGA6
chr6	113027823	113028062	240	*	.	564	.	20.68444	-1	3.54929	120	Distal Intergenic	6	112668532	112672498	3967	1	442247	uc003pvx.1	359291	RFPL4B
chr11	109106311	109106550	240	*	.	855	.	20.67645	-1	3.54962	120	Distal Intergenic	11	109292846	109299893	7048	1	399947	uc010rwb.2	-186296	C11orf87
chr7	25696718	25696957	240	*	.	748	.	20.6743	-1	3.5497	120	Intron (uc003sxp.1/uc003sxp.1, intron 3 of 3)	7	25880601	25880630	30	2	100873753	uc031sws.1	183673	RNU6-16P
chr9	86855218	86855457	240	*	.	594	.	20.67162	-1	3.54978	120	Distal Intergenic	9	86890765	86955694	64930	2	64078	uc010mpz.3	100237	SLC28A3
chrX	13198591	13198830	240	*	.	796	.	20.65308	-1	3.55027	120	Distal Intergenic	23	13328771	13338052	9282	1	100093698	uc031tgt.1	-129941	GS1-600G8.3
chr9	30410325	30410564	240	*	.	676	.	20.64742	-1	3.55051	120	Distal Intergenic	9	30388933	30408452	19520	2	401497	uc031tdk.1	-1873	NA
chr12	124939881	124940120	240	*	.	655	.	20.64456	-1	3.55068	120	Intron (uc010tbb.2/9612, intron 8 of 48)	12	124824552	124979914	155363	2	9612	uc010tba.2	39794	NCOR2
chr2	212429136	212429375	240	*	.	608	.	20.64331	-1	3.55076	120	Intron (uc002veg.1/2066, intron 19 of 27)	2	213290987	213291084	98	2	100313771	uc021vvy.1	861709	MIR548F2
chr10	44233671	44233910	240	*	.	682	.	20.6361	-1	3.55092	120	Distal Intergenic	10	44282860	44285865	3006	2	10151	uc010qfe.1	51955	HNRNPA3P1
chr7	151062397	151062636	240	*	.	650	.	20.63021	-1	3.55108	120	Exon (uc003wjz.1/uc003wjz.1, exon 1 of 1)	7	151049898	151057985	8088	1	51667	uc011kvj.1	12499	NUB1
chr11	75663892	75664131	240	*	.	634	.	20.6292	-1	3.55117	120	Intron (uc001oxc.3/7405, intron 6 of 14)	11	75641904	75728024	86121	1	7405	uc009yuh.1	21988	UVRAG
chr12	2244175	2244414	240	*	.	655	.	20.62882	-1	3.55125	120	Intron (uc001qjz.2/775, intron 3 of 46)	12	2229491	2807115	577625	1	775	uc001qki.1	14684	CACNA1C
chr12	2244175	2244414	240	*	.	655	.	20.62882	-1	3.55125	120	Intron (uc001qjz.2/775, intron 3 of 46)	12	2229491	2807115	577625	1	775	uc001qki.1	14684	LRG_334
chr2	119792931	119793170	240	*	.	639	.	20.62737	-1	3.55133	120	Distal Intergenic	2	119699745	119752236	52492	1	8685	uc010yyf.1	93186	MARCO
chr7	134028964	134029203	240	*	.	704	.	20.62592	-1	3.55149	120	Distal Intergenic	7	133984061	134001827	17767	2	84912	uc003vro.4	-27137	SLC35B4
chr10	50067744	50067983	240	*	.	590	.	20.62119	-1	3.55157	120	Intron (uc001jha.4/57705, intron 39 of 61)	10	50117529	50122280	4752	2	474354	uc001jhd.3	54297	LRRC18
chr3	162598621	162598860	240	*	.	684	.	20.62066	-1	3.55165	120	Intron (uc003feg.3/uc003feg.3, intron 2 of 7)	3	162895031	163021089	126059	2	647107	uc003feh.3	422229	CT64
chr16	70381531	70381770	240	*	.	593	.	20.62007	-1	3.55173	120	Promoter	16	70380824	70407281	26458	1	55308	uc010vlz.2	707	DDX19A
chr2	204977955	204978194	240	*	.	705	.	20.61394	-1	3.5519	120	Distal Intergenic	2	204801471	204826298	24828	1	29851	uc010fua.3	176484	ICOS
chr2	204977955	204978194	240	*	.	705	.	20.61394	-1	3.5519	120	Distal Intergenic	2	204801471	204826298	24828	1	29851	uc010fua.3	176484	LRG_65
chr21	29002632	29002871	240	*	.	731	.	20.60884	-1	3.55198	120	Distal Intergenic	21	29094698	29123552	28855	1	54088	uc011acl.1	-91827	LINC00113
chr2	164115056	164115295	240	*	.	696	.	20.59576	-1	3.55238	120	Distal Intergenic	2	163279757	163695257	415501	2	90134	uc002uci.3	-419799	KCNH7
chr15	75140250	75140489	240	*	.	736	.	20.59055	-1	3.55255	120	Intron (uc002aza.1/10066, intron 5 of 5)	15	75128459	75135552	7094	2	25989	uc010uls.1	-4698	ULK3
chr4	3167997	3168236	240	*	.	575	.	20.58436	-1	3.55263	120	Intron (uc021xkv.1/3064, intron 29 of 66)	4	3250767	3258342	7576	1	345222	uc003ggs.3	-82531	MSANTD1
chr12	69585254	69585493	240	*	.	944	.	20.57707	-1	3.55279	120	Distal Intergenic	12	69633317	69668138	34822	1	11052	uc001sut.4	-47824	CPSF6
chr12	109093369	109093608	240	*	.	835	.	20.56949	-1	3.55295	120	Intron (uc009zva.4/23603, intron 2 of 10)	12	109038885	109096774	57890	2	23603	uc009zva.4	3166	CORO1C
chr12	81798347	81798586	240	*	.	623	.	20.56732	-1	3.55303	120	Intron (uc010sug.2/8499, intron 5 of 29)	12	81652045	81763193	111149	2	8499	uc031qij.1	-35154	PPFIA2
chr17	77787129	77787368	240	*	.	899	.	20.56388	-1	3.55311	120	Distal Intergenic	17	77768176	77770915	2740	2	57332	uc002jxd.2	-16214	CBX8
chr10	77565111	77565350	240	*	.	682	.	20.56027	-1	3.55328	120	Intron (uc001jxi.3/83938, intron 1 of 5)	10	77542519	78317126	774608	1	83938	uc001jxi.3	22592	C10orf11
chr2	176872445	176872684	240	*	.	686	.	20.5571	-1	3.55336	120	Distal Intergenic	2	176790410	176867514	77105	2	80856	uc010zet.1	-4931	KIAA1715
chr4	37540607	37540846	240	*	.	633	.	20.55536	-1	3.55352	120	Intron (uc003gsw.4/55286, intron 1 of 3)	4	37585855	37595132	9278	1	55286	uc003gsy.4	-45009	C4orf19
chr1	214289911	214290150	240	*	.	632	.	20.55308	-1	3.55376	120	Distal Intergenic	1	214161844	214214847	53004	1	5629	uc001hkh.4	128067	PROX1
chr5	134904557	134904796	240	*	.	909	.	20.5457	-1	3.554	120	Downstream (1-2kb)	5	134906371	134914969	8599	2	9547	uc003lay.3	10173	CXCL14
chr11	92793247	92793486	240	*	.	749	.	20.5349	-1	3.55441	120	Distal Intergenic	11	92702789	92715948	13160	1	4544	uc001pdk.1	90458	MTNR1B
chrX	16577625	16577864	240	*	.	713	.	20.53219	-1	3.55457	120	Distal Intergenic	23	16668281	16672791	4511	1	795	uc004cxn.1	-90417	S100G
chr18	62367097	62367336	240	*	.	762	.	20.53085	-1	3.55465	120	Distal Intergenic	18	61880318	61927290	46973	2	400654	uc002ljy.3	-439807	RP11-909B2.1
chr8	99643339	99643578	240	*	.	697	.	20.52813	-1	3.55473	120	Intron (uc003yip.4/6788, intron 6 of 10)	8	99466859	99837909	371051	2	6788	uc003yip.4	194331	STK3
chr14	80203019	80203258	240	*	.	593	.	20.52805	-1	3.55481	120	Intron (uc001xum.2/9369, intron 18 of 20)	14	79745682	80334633	588952	1	9369	uc010asw.4	457337	NRXN3
chr8	127733987	127734226	240	*	.	732	.	20.52756	-1	3.55489	120	Distal Intergenic	8	127564683	127570711	6029	2	157638	uc003yrz.2	-163276	FAM84B
chr12	109463367	109463606	240	*	.	715	.	20.52675	-1	3.55497	120	Intron (uc001tnu.4/84749, intron 2 of 15)	12	109460894	109525831	64938	1	84749	uc001tnu.4	2473	USP30
chr13	43780711	43780950	240	*	.	544	.	20.52667	-1	3.55505	120	Distal Intergenic	13	43894987	43935213	40227	2	55068	uc010tfm.1	154263	ENOX1
chr6	14297012	14297251	240	*	.	645	.	20.52317	-1	3.55522	120	Distal Intergenic	6	14117865	14137148	19284	1	9308	uc003nbi.3	179147	CD83
chr9	2621252	2621491	240	*	.	667	.	20.52028	-1	3.5553	120	Promoter	9	2422702	2621413	198712	2	401491	uc003zhh.1	0	RP11-125B21.2
chr15	63891064	63891303	240	*	.	645	.	20.51686	-1	3.55562	120	Intron (uc002amm.2/283807, intron 1 of 1)	15	63889552	63894620	5069	1	283807	uc002amn.4	1512	FBXL22
chr4	80204488	80204727	240	*	.	647	.	20.51447	-1	3.5557	120	Intron (uc003hlr.2/100505875, intron 4 of 5)	4	80238272	80247171	8900	2	84779	uc003hlt.4	42444	NAA11
chr1	156703831	156704070	240	*	.	710	.	20.50836	-1	3.55578	120	Exon (uc001fpu.3/51093, exon 6 of 8)	1	156698263	156706752	8490	1	51093	uc001fpv.3	5568	RRNAD1
chr20	40690029	40690268	240	*	.	590	.	20.49377	-1	3.55626	120	Distal Intergenic	20	40701392	40828037	126646	2	11122	uc010ggi.3	137769	PTPRT
chr9	19968093	19968332	240	*	.	724	.	20.49108	-1	3.55634	120	Distal Intergenic	9	19507450	19787017	279568	2	25769	uc003zob.2	-181076	SLC24A2
chr19	54115546	54115785	240	*	.	568	.	20.49092	-1	3.55642	120	Distal Intergenic	19	54102885	54106751	3867	2	284379	uc021uzi.1	-8795	NA
chr8	144787288	144787527	240	*	.	805	.	20.48935	-1	3.5565	120	Intron (uc011lkq.1/286075, intron 2 of 3)	8	144788864	144790279	1416	2	100130274	uc011lkr.2	2752	CCDC166
chr2	136448520	136448759	240	*	.	696	.	20.48301	-1	3.55658	120	Intron (uc002tuo.3/23518, intron 20 of 25)	2	136422967	136423048	82	1	406915	uc010zbi.1	25553	MIR128-1
chr12	26691558	26691797	240	*	.	722	.	20.4823	-1	3.55666	120	Intron (uc001rhg.3/3709, intron 37 of 56)	12	26540367	26647273	106907	2	3709	uc009zjg.1	-44285	ITPR2
chr12	111405336	111405575	240	*	.	783	.	20.48034	-1	3.55674	120	Distal Intergenic	12	111374406	111375250	845	1	100131138	uc001trz.3	30930	RP1-46F2.2
chr10	44911067	44911306	240	*	.	634	.	20.47819	-1	3.55682	120	Distal Intergenic	10	44872510	44880545	8036	2	6387	uc021ppm.1	-30522	CXCL12
chr11	33802734	33802973	240	*	.	713	.	20.47428	-1	3.55699	120	Distal Intergenic	11	33768676	33796071	27396	2	26273	uc010rek.1	-6663	FBXO3
chr17	47902093	47902332	240	*	.	641	.	20.46707	-1	3.55707	120	Intron (uc002ipl.2/11143, intron 11 of 13)	17	47892694	47906458	13765	1	11143	uc010wmg.2	9399	KAT7
chr9	71966707	71966946	240	*	.	651	.	20.46265	-1	3.55739	120	Intron (uc010mon.1/9413, intron 2 of 10)	9	71944241	72007370	63130	1	9413	uc004ahg.2	22466	FAM189A2
chr10	17219127	17219366	240	*	.	701	.	20.46251	-1	3.55747	120	Intron (uc001iop.3/1787, intron 1 of 10)	10	17201145	17216659	15515	2	1787	uc021pno.1	-2468	TRDMT1
chrX	97639540	97639779	240	*	.	579	.	20.46178	-1	3.55755	120	Distal Intergenic	23	96138907	96140450	1544	1	29935	uc004efv.4	1500633	RPA4
chr8	48701238	48701477	240	*	.	595	.	20.46094	-1	3.55763	120	Exon (uc003xqi.3/5591, exon 77 of 87)	8	48649476	48650726	1251	2	1052	uc003xqh.1	-50512	CEBPD
chr7	82445307	82445546	240	*	.	641	.	20.45976	-1	3.55771	120	Intron (uc003uhx.2/27445, intron 20 of 24)	7	82449796	82508778	58983	2	27445	uc003uht.1	63232	PCLO
chr18	31825966	31826205	240	*	.	583	.	20.45928	-1	3.55779	120	Distal Intergenic	18	31431064	31803515	372452	2	8715	uc010xbu.2	-22451	NOL4
chr15	68257160	68257399	240	*	.	542	.	20.45867	-1	3.55787	120	Distal Intergenic	15	68346572	68446077	99506	1	8554	uc010ujx.2	-89173	PIAS1
chr4	1459478	1459717	240	*	.	586	.	20.45585	-1	3.55803	120	Distal Intergenic	4	1385340	1389782	4443	1	285464	uc003gdf.2	74138	CRIPAK
chr2	209236508	209236747	240	*	.	898	.	20.45463	-1	3.55811	120	Intron (uc010zjb.2/5746, intron 1 of 12)	2	209224569	209359231	134663	1	5746	uc010zjb.2	11939	PTH2R
chr2	44544380	44544619	240	*	.	668	.	20.45231	-1	3.55827	120	Intron (uc002rub.2/6519, intron 9 of 9)	2	44530945	44547962	17018	1	6519	uc002rue.4	13435	SLC3A1
chr8	23918193	23918432	240	*	.	669	.	20.45221	-1	3.55835	120	Distal Intergenic	8	23699434	23712320	12887	2	6781	uc003xdw.1	-205873	STC1
chr20	17024572	17024811	240	*	.	761	.	20.45083	-1	3.55843	120	Distal Intergenic	20	17206752	17465222	258471	1	5126	uc002wpl.3	-181941	PCSK2
chr18	64134384	64134623	240	*	.	580	.	20.44997	-1	3.55851	120	Distal Intergenic	18	64199577	64239553	39977	2	28513	uc002lkd.3	104930	CDH19
chr3	81968704	81968943	240	*	.	643	.	20.4421	-1	3.55891	120	Distal Intergenic	3	81538850	81810950	272101	2	2632	uc021xav.1	-157754	GBE1
chr16	88763611	88763850	240	*	.	674	.	20.44013	-1	3.55899	120	3' UTR	16	88762903	88770025	7123	2	115992	uc021tmn.1	6175	RNF166
chr8	97869486	97869725	240	*	.	721	.	20.43853	-1	3.55907	120	Intron (uc003yhw.3/10404, intron 3 of 7)	8	97797092	97978571	181480	1	10404	uc010mbe.2	72394	CPQ
chr16	19882186	19882425	240	*	.	542	.	20.43762	-1	3.55915	120	Intron (uc021tef.1/51704, intron 1 of 2)	16	19869820	19884168	14349	2	51704	uc021tef.1	1743	GPRC5B
chr3	7999476	7999715	240	*	.	580	.	20.4339	-1	3.55931	120	Intron (uc003bqo.1/uc003bqo.1, intron 2 of 3)	3	7493468	7678128	184661	1	2917	uc010hch.1	506008	GRM7
chr10	49081919	49082158	240	*	.	629	.	20.43217	-1	3.55939	120	Distal Intergenic	10	49203373	49207825	4453	2	644054	uc010qgj.2	125667	FAM25A
chr10	49081919	49082158	240	*	.	629	.	20.43217	-1	3.55939	120	Distal Intergenic	10	49203373	49207825	4453	2	644054	uc010qgj.2	125667	FAM25C
chr10	49081919	49082158	240	*	.	629	.	20.43217	-1	3.55939	120	Distal Intergenic	10	49203373	49207825	4453	2	644054	uc010qgj.2	125667	FAM25B
chr10	49081919	49082158	240	*	.	629	.	20.43217	-1	3.55939	120	Distal Intergenic	10	49203373	49207825	4453	2	644054	uc010qgj.2	125667	FAM25G
chr5	95629052	95629291	240	*	.	719	.	20.40423	-1	3.56027	120	Distal Intergenic	5	95726040	95748689	22650	2	5122	uc010jbi.2	119398	PCSK1
chr1	5767072	5767311	240	*	.	672	.	20.40114	-1	3.5605	120	Distal Intergenic	1	5624131	5624203	73	1	100616489	uc021ofm.1	142941	MIR4417
chr9	129460365	129460604	240	*	.	578	.	20.40023	-1	3.56058	120	3' UTR	9	129376722	129463311	86590	1	4010	uc011maa.2	83643	LMX1B
chr1	68977287	68977526	240	*	.	690	.	20.39451	-1	3.56082	120	Intron (uc001den.3/uc001den.3, intron 1 of 2)	1	68939835	68962799	22965	2	55635	uc001dem.4	-14488	DEPDC1
chr4	76459317	76459556	240	*	.	811	.	20.38882	-1	3.5613	120	Intron (uc011cbm.2/152815, intron 4 of 5)	4	76439730	76455236	15507	1	152815	uc010iiv.3	19587	THAP6
chr11	11363788	11364027	240	*	.	725	.	20.38882	-1	3.56122	120	Intron (uc001mjo.2/374378, intron 6 of 10)	11	11373489	11374904	1416	2	283106	uc001mjp.4	10877	CSNK2A3
chr1	9835721	9835960	240	*	.	711	.	20.38584	-1	3.56146	120	Intron (uc001aqh.3/22883, intron 1 of 18)	1	9789079	9793604	4526	2	22883	uc001aqf.3	-42117	CLSTN1
chr3	69250120	69250359	240	*	.	718	.	20.37805	-1	3.56194	120	Promoter	3	69219146	69249709	30564	2	23150	uc003dnu.2	-411	FRMD4B
chr7	86708387	86708626	240	*	.	681	.	20.37678	-1	3.56209	120	Distal Intergenic	7	86506223	86689014	182792	2	222223	uc011kha.2	-19373	KIAA1324L
chr16	53827815	53828054	240	*	.	618	.	20.37623	-1	3.56217	120	Intron (uc002ehr.3/79068, intron 1 of 8)	16	53737875	54148379	410505	1	79068	uc010vha.2	89940	FTO
chr1	118483341	118483580	240	*	.	813	.	20.37363	-1	3.56233	120	Exon (uc001ehh.2/10885, exon 8 of 10)	1	118472372	118503049	30678	1	10885	uc010oxe.1	10969	WDR3
chr5	181184142	181184381	240	*	.	636	.	20.37263	-1	3.56241	120	Distal Intergenic	5	180794288	180795226	939	1	81399	uc011dhm.2	389854	OR4F16
chr5	181184142	181184381	240	*	.	636	.	20.37263	-1	3.56241	120	Distal Intergenic	5	180794288	180795226	939	1	81399	uc011dhm.2	389854	OR4F3
chr5	181184142	181184381	240	*	.	636	.	20.37263	-1	3.56241	120	Distal Intergenic	5	180794288	180795226	939	1	81399	uc011dhm.2	389854	OR4F29
chr2	199431697	199431936	240	*	.	593	.	20.37223	-1	3.56249	120	Distal Intergenic	2	198669426	199014608	345183	1	5334	uc010fsp.3	762271	PLCL1
chr17	30906171	30906410	240	*	.	723	.	20.36972	-1	3.56257	120	Intron (uc002hho.1/4642, intron 21 of 21)	17	30814105	30818271	4167	1	8851	uc002hhn.3	92066	CDK5R1
chr3	137958743	137958982	240	*	.	635	.	20.36706	-1	3.56265	120	Intron (uc003erw.4/25852, intron 11 of 12)	3	137956121	138017228	61108	1	25852	uc003esc.2	2622	ARMC8
chr4	103429363	103429602	240	*	.	702	.	20.36062	-1	3.56312	120	Intron (uc011cep.2/4790, intron 1 of 23)	4	103422486	103538459	115974	1	4790	uc011ceq.2	6877	NFKB1
chr5	41904246	41904485	240	*	.	651	.	20.36014	-1	3.56328	120	Promoter	5	41904470	41921738	17269	1	285636	uc003jmo.3	0	C5orf51
chr18	35325044	35325283	240	*	.	555	.	20.34336	-1	3.56376	120	Distal Intergenic	18	35237098	35237178	81	1	100422857	uc021uiz.1	87946	MIR4318
chr5	157927008	157927247	240	*	.	726	.	20.33761	-1	3.56392	120	Distal Intergenic	5	158122923	158523614	400692	2	1879	uc011ddw.2	596367	EBF1
chr14	20706859	20707098	240	*	.	595	.	20.33525	-1	3.56399	120	Distal Intergenic	14	20710951	20711925	975	1	390442	uc010tld.2	-3853	OR11H4
chr6	126107479	126107718	240	*	.	672	.	20.33499	-1	3.56407	120	Intron (uc003qae.4/135112, intron 2 of 16)	6	126111909	126205465	93557	1	135112	uc003qaf.3	-4191	NCOA7
chr13	81874741	81874980	240	*	.	571	.	20.33396	-1	3.56415	120	Distal Intergenic	13	80910112	80915086	4975	2	10253	uc001vlj.3	-959655	SPRY2
chr18	35497855	35498094	240	*	.	653	.	20.33381	-1	3.56423	120	Distal Intergenic	18	35237098	35237178	81	1	100422857	uc021uiz.1	260757	MIR4318
chr18	48080521	48080760	240	*	.	722	.	20.32457	-1	3.56447	120	Distal Intergenic	18	48086484	48258196	171713	1	5596	uc002lev.3	-5724	MAPK4
chr2	75056281	75056520	240	*	.	651	.	20.31375	-1	3.56471	120	Distal Intergenic	2	75059782	75120481	60700	1	3099	uc002snd.3	-3262	HK2
chr4	188976735	188976974	240	*	.	632	.	20.30678	-1	3.56486	120	Distal Intergenic	4	189012427	189022404	9978	2	205860	uc003izj.1	45430	TRIML2
chr19	50794916	50795155	240	*	.	670	.	20.30676	-1	3.56494	120	Intron (uc002prq.1/79784, intron 35 of 41)	19	50788021	50813801	25781	1	79784	uc002prs.1	6895	MYH14
chr6	41488625	41488864	240	*	.	657	.	20.30451	-1	3.56502	120	Distal Intergenic	6	41514164	41570122	55959	1	116113	uc003oql.3	-25300	FOXP4
chr3	98986186	98986425	240	*	.	602	.	20.30216	-1	3.56518	120	Distal Intergenic	3	98568232	98620533	52302	2	131566	uc003dtf.1	-365653	DCBLD2
chr5	178555857	178556096	240	*	.	629	.	20.30093	-1	3.56526	120	Intron (uc003mjw.3/9509, intron 16 of 21)	5	178487607	178507691	20085	1	30832	uc003mju.3	68250	ZNF354C
chr4	2141958	2142197	240	*	.	900	.	20.29496	-1	3.56589	120	Intron (uc010icg.1/353497, intron 3 of 12)	4	2073645	2160938	87294	2	353497	uc010icg.1	18741	POLN
chr3	14329492	14329731	240	*	.	626	.	20.29175	-1	3.56597	120	Distal Intergenic	3	14220228	14239869	19642	1	27258	uc003byn.3	109264	LSM3
chr3	195385635	195385874	240	*	.	683	.	20.27659	-1	3.56628	120	Promoter	3	195384910	195415735	30826	1	727956	uc003fuw.4	725	SDHAP1
